,Date,Albania,Armenia,Austria,Azerbaijan,Belarus,Belgium,Bosnia and Herzegovina,Bulgaria,Cyprus,Croatia,Czechia,Denmark,Estonia,Finland,France,Georgia,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Kazakhstan,Kyrgyzstan,Latvia,Lithuania,Luxembourg,Malta,Moldova,Monaco,Montenegro,Netherlands,North Macedonia,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,Ukraine,United Kingdom
125,5/26/20,33,91,643,52,208,9334,149,130,17,101,317,563,65,312,28533,12,8372,173,499,10,1615,281,32955,37,16,22,65,110,6,267,4,9,5875,116,235,1024,1342,1216,239,28,108,27117,4125,1915,4397,644,37130
126,5/27/20,33,98,645,54,214,9364,151,133,17,101,317,565,66,313,28599,12,8428,173,505,10,1631,281,33072,37,16,23,66,110,7,274,4,9,5890,119,235,1028,1356,1227,240,28,108,27117,4220,1917,4431,658,37542
127,5/28/20,33,113,668,56,219,9388,153,134,17,102,319,568,66,313,28665,12,8470,175,509,10,1639,284,33142,37,16,24,68,110,7,282,4,9,5922,121,236,1038,1369,1235,241,28,108,27119,4266,1919,4461,669,37919
128,5/29/20,33,120,668,58,224,9430,153,136,17,103,319,568,67,314,28717,12,8504,175,517,10,1645,284,33229,37,16,24,68,110,9,288,4,9,5950,126,236,1051,1383,1248,242,28,108,27121,4350,1919,4489,679,38243
129,5/30/20,33,127,668,61,229,9453,153,139,17,103,319,571,67,316,28774,12,8530,175,524,10,1651,284,33340,38,16,24,70,110,9,291,4,9,5970,131,236,1061,1396,1259,242,28,108,27125,4395,1919,4515,696,38458
130,5/31/20,33,131,668,63,235,9467,153,140,17,103,320,574,68,320,28805,12,8540,175,526,10,1652,285,33415,40,16,24,70,110,9,295,4,9,5975,133,236,1064,1410,1266,243,28,108,27127,4395,1920,4540,708,38571
131,6/1/20,33,139,668,68,240,9486,154,140,17,103,321,576,68,318,28836,12,8555,179,527,10,1650,285,33475,41,16,24,70,110,9,305,4,9,5981,140,236,1074,1424,1276,244,28,109,27127,4403,1920,4563,724,39127
132,6/2/20,33,158,669,71,243,9505,157,144,17,103,323,580,68,320,28943,13,8563,179,532,10,1658,290,33530,44,17,24,71,110,9,307,4,9,5986,141,237,1092,1436,1288,245,28,109,27127,4468,1920,4585,733,39452
133,6/3/20,33,170,670,76,248,9522,157,146,17,103,325,580,69,321,29024,13,8602,179,534,10,1659,291,33601,48,20,24,71,110,9,310,4,9,5996,145,237,1115,1447,1296,245,28,109,27128,4542,1921,4609,742,39811
134,6/4/20,33,176,670,78,253,9548,159,147,17,103,326,582,69,322,29068,13,8635,180,539,10,1664,291,33689,52,20,25,71,110,9,315,4,9,6009,147,238,1117,1455,1305,246,28,109,27133,4562,1921,4630,755,39987
135,6/5/20,33,183,672,82,259,9566,159,159,17,103,327,586,69,322,29114,13,8658,180,542,10,1670,291,33774,52,22,25,71,110,9,323,4,9,6024,149,238,1137,1465,1316,247,28,109,27134,4639,1921,4648,770,40344
136,6/6/20,34,190,672,84,263,9580,159,160,18,104,327,587,69,322,29145,13,8673,180,545,10,1678,295,33846,53,22,25,71,110,9,331,4,9,6030,151,238,1153,1474,1322,248,28,109,27135,4656,1921,4669,785,40548
137,6/7/20,34,200,672,88,269,9595,159,160,18,104,327,589,69,323,29158,13,8685,180,546,10,1679,298,33899,56,22,25,71,110,9,341,4,9,6032,153,238,1157,1479,1333,249,28,109,27136,4659,1921,4692,796,40625
138,6/8/20,34,211,672,93,276,9606,160,164,18,104,328,593,69,323,29212,13,8695,182,548,10,1683,298,33964,56,23,26,71,110,9,353,4,9,6035,156,239,1166,1485,1339,250,28,109,27136,4694,1923,4711,805,40680
139,6/9/20,34,217,672,98,282,9619,160,167,18,106,328,593,69,324,29299,13,8736,183,550,10,1691,299,34043,61,24,26,72,110,9,365,4,9,6050,157,239,1183,1492,1354,250,28,109,27136,4717,1934,4729,818,40968
140,6/10/20,34,227,673,102,288,9629,161,167,18,106,330,593,69,324,29322,13,8752,183,551,10,1695,299,34114,67,26,26,74,110,9,371,4,9,6061,164,239,1206,1497,1360,251,28,109,27136,4795,1936,4746,841,41213
141,6/11/20,35,245,674,108,293,9636,161,168,18,106,328,593,69,325,29349,13,8772,183,553,10,1703,300,34167,67,26,26,74,110,9,375,4,9,6063,169,242,1215,1504,1369,252,28,109,27136,4814,1937,4763,864,41364
142,6/12/20,36,258,675,113,298,9646,163,172,18,107,329,594,69,325,29377,13,8783,183,555,10,1705,300,34223,70,26,27,74,110,9,385,4,9,6072,171,242,1222,1505,1380,252,28,109,27136,4854,1938,4778,880,41566
143,6/13/20,36,264,677,115,303,9650,163,172,18,107,328,597,69,325,29401,14,8793,183,559,10,1705,300,34301,73,27,28,75,110,9,398,4,9,6076,179,242,1237,1512,1394,253,28,109,27136,4874,1938,4792,890,41747
144,6/14/20,36,269,677,119,308,9655,163,174,18,107,329,597,69,326,29410,14,8801,183,562,10,1706,300,34345,77,27,28,75,110,9,406,4,9,6078,188,242,1247,1517,1410,254,28,109,27136,4874,1938,4807,899,41783
145,6/15/20,36,285,678,122,312,9661,165,176,18,107,330,598,69,326,29439,14,8807,184,563,10,1706,302,34371,81,28,28,76,110,9,411,4,9,6084,193,242,1256,1520,1427,255,28,109,27136,4891,1939,4825,911,41821
146,6/16/20,37,293,681,126,318,9663,168,181,18,107,331,598,69,326,29550,14,8820,185,565,10,1709,302,34405,88,30,28,76,110,9,423,4,9,6089,201,242,1272,1522,1437,256,28,109,27136,4939,1954,4842,922,42054
147,6/17/20,38,302,687,133,324,9675,168,184,18,107,333,598,69,326,29578,14,8851,187,567,10,1710,303,34448,97,31,30,76,110,9,433,4,9,6093,210,243,1286,1523,1451,257,28,109,27136,5041,1956,4861,953,42238
148,6/18/20,39,309,688,139,331,9683,168,190,19,107,334,600,69,326,29606,14,8875,188,568,10,1714,303,34514,100,31,30,76,110,9,444,4,9,6097,216,244,1316,1524,1473,258,28,109,27136,5053,1956,4882,976,42373
149,6/19/20,42,319,688,143,337,9695,169,193,19,107,335,600,69,326,29620,14,8887,189,568,10,1714,304,34561,113,32,30,76,110,9,450,4,9,6100,222,244,1334,1527,1484,259,28,109,28315,5053,1956,4905,995,42546
150,6/20/20,43,332,688,148,343,9696,169,199,19,107,336,600,69,326,29636,14,8895,190,570,10,1715,305,34610,118,35,30,76,110,9,464,4,9,6108,233,244,1346,1528,1500,260,28,109,28322,5053,1956,4927,1004,42674
151,6/21/20,44,350,690,154,346,9696,169,199,19,107,336,600,69,326,29643,14,8895,190,570,10,1715,306,34634,120,40,30,76,110,9,473,4,9,6109,238,244,1356,1530,1512,261,28,109,28323,5053,1956,4950,1012,42717
