,asin,categoria,quantita,date,price,unit_price
22,B0867DBFP2,igienizzanti,0.5,2020-04-26 08:16:00,38.29,76.58
23,B0867DBFP2,igienizzanti,0.5,2020-04-26 09:36:00,,
24,B0867DBFP2,igienizzanti,0.5,2020-04-26 12:28:00,38.29,76.58
25,B0867DBFP2,igienizzanti,0.5,2020-04-27 13:48:00,,
26,B0867DBFP2,igienizzanti,0.5,2020-04-27 14:12:00,38.27,76.54
27,B0867DBFP2,igienizzanti,0.5,2020-04-27 19:18:00,38.0,76.0
28,B0867DBFP2,igienizzanti,0.5,2020-04-28 12:08:00,37.9,75.8
29,B0867DBFP2,igienizzanti,0.5,2020-04-28 15:20:00,37.5,75.0
30,B0867DBFP2,igienizzanti,0.5,2020-04-30 03:00:00,,
31,B0867DBFP2,igienizzanti,0.5,2020-04-30 07:32:00,37.5,75.0
32,B0867DBFP2,igienizzanti,0.5,2020-04-30 08:38:00,,
33,B0867DBFP2,igienizzanti,0.5,2020-04-30 09:16:00,37.5,75.0
34,B0867DBFP2,igienizzanti,0.5,2020-05-01 01:46:00,37.0,74.0
35,B0867DBFP2,igienizzanti,0.5,2020-05-01 22:00:00,36.99,73.98
36,B0867DBFP2,igienizzanti,0.5,2020-05-02 08:32:00,36.49,72.98
37,B0867DBFP2,igienizzanti,0.5,2020-05-02 10:56:00,36.0,72.0
38,B0867DBFP2,igienizzanti,0.5,2020-05-02 15:16:00,35.49,70.98
39,B0867DBFP2,igienizzanti,0.5,2020-05-03 06:44:00,34.99,69.98
40,B0867DBFP2,igienizzanti,0.5,2020-05-03 07:48:00,,
41,B0867DBFP2,igienizzanti,0.5,2020-05-03 10:48:00,34.98,69.96
42,B0867DBFP2,igienizzanti,0.5,2020-05-03 13:50:00,34.92,69.84
43,B0867DBFP2,igienizzanti,0.5,2020-05-03 23:06:00,34.98,69.96
44,B0867DBFP2,igienizzanti,0.5,2020-05-04 10:56:00,34.92,69.84
45,B0867DBFP2,igienizzanti,0.5,2020-05-04 13:22:00,34.8,69.6
46,B0867DBFP2,igienizzanti,0.5,2020-05-04 14:34:00,,
47,B0867DBFP2,igienizzanti,0.5,2020-05-04 14:36:00,34.8,69.6
48,B0867DBFP2,igienizzanti,0.5,2020-05-04 18:04:00,33.99,67.98
49,B0867DBFP2,igienizzanti,0.5,2020-05-05 21:16:00,,
50,B0867DBFP2,igienizzanti,0.5,2020-05-06 00:36:00,33.99,67.98
51,B0867DBFP2,igienizzanti,0.5,2020-05-06 08:04:00,33.95,67.9
0,B086HPFMNC,igienizzanti,0.4,2020-04-16 11:54:00,24.65,61.62
1,B086HPFMNC,igienizzanti,0.4,2020-04-16 16:24:00,24.3,60.75
2,B086HPFMNC,igienizzanti,0.4,2020-04-17 09:28:00,23.9,59.75
3,B086HPFMNC,igienizzanti,0.4,2020-04-17 12:08:00,,
4,B086HPFMNC,igienizzanti,0.4,2020-04-17 17:16:00,23.8,59.5
5,B086HPFMNC,igienizzanti,0.4,2020-04-17 18:20:00,20.0,50.0
6,B086HPFMNC,igienizzanti,0.4,2020-04-18 08:56:00,23.0,57.5
7,B086HPFMNC,igienizzanti,0.4,2020-04-18 09:46:00,23.85,59.62
8,B086HPFMNC,igienizzanti,0.4,2020-04-18 20:12:00,23.85,59.62
9,B086HPFMNC,igienizzanti,0.4,2020-04-18 21:44:00,,
10,B086HPFMNC,igienizzanti,0.4,2020-04-19 00:04:00,23.85,59.62
11,B086HPFMNC,igienizzanti,0.4,2020-04-19 22:04:00,23.84,59.6
12,B086HPFMNC,igienizzanti,0.4,2020-04-20 06:20:00,,
13,B086HPFMNC,igienizzanti,0.4,2020-04-20 14:32:00,23.0,57.5
14,B086HPFMNC,igienizzanti,0.4,2020-04-21 17:54:00,,
15,B086HPFMNC,igienizzanti,0.4,2020-04-21 20:08:00,23.0,57.5
16,B086HPFMNC,igienizzanti,0.4,2020-04-23 09:36:00,,
17,B086HPFMNC,igienizzanti,0.4,2020-04-23 11:32:00,23.0,57.5
18,B086HPFMNC,igienizzanti,0.4,2020-04-24 07:32:00,,
19,B086HPFMNC,igienizzanti,0.4,2020-04-24 13:28:00,,
20,B086HPFMNC,igienizzanti,0.4,2020-04-24 20:08:00,23.4,58.5
21,B086HPFMNC,igienizzanti,0.4,2020-04-25 09:36:00,,
22,B086HPFMNC,igienizzanti,0.4,2020-04-25 11:50:00,23.4,58.5
23,B086HPFMNC,igienizzanti,0.4,2020-04-27 10:36:00,24.65,61.62
24,B086HPFMNC,igienizzanti,0.4,2020-04-27 19:18:00,23.4,58.5
25,B086HPFMNC,igienizzanti,0.4,2020-04-28 06:20:00,24.65,61.62
26,B086HPFMNC,igienizzanti,0.4,2020-04-29 15:20:00,,
27,B086HPFMNC,igienizzanti,0.4,2020-04-29 20:12:00,19.82,49.55
28,B086HPFMNC,igienizzanti,0.4,2020-04-30 14:14:00,24.65,61.62
29,B086HPFMNC,igienizzanti,0.4,2020-05-01 10:08:00,24.6,61.5
30,B086HPFMNC,igienizzanti,0.4,2020-05-01 13:56:00,,
31,B086HPFMNC,igienizzanti,0.4,2020-05-01 22:12:00,24.6,61.5
32,B086HPFMNC,igienizzanti,0.4,2020-05-01 23:14:00,,
33,B086HPFMNC,igienizzanti,0.4,2020-05-02 08:36:00,24.6,61.5
34,B086HPFMNC,igienizzanti,0.4,2020-05-02 12:24:00,24.5,61.25
35,B086HPFMNC,igienizzanti,0.4,2020-05-02 13:16:00,,
36,B086HPFMNC,igienizzanti,0.4,2020-05-02 16:32:00,24.5,61.25
37,B086HPFMNC,igienizzanti,0.4,2020-05-03 08:44:00,,
38,B086HPFMNC,igienizzanti,0.4,2020-05-03 13:50:00,24.5,61.25
39,B086HPFMNC,igienizzanti,0.4,2020-05-03 16:56:00,,
40,B086HPFMNC,igienizzanti,0.4,2020-05-04 03:08:00,24.5,61.25
41,B086HPFMNC,igienizzanti,0.4,2020-05-04 14:40:00,,
42,B086HPFMNC,igienizzanti,0.4,2020-05-04 18:04:00,24.5,61.25
43,B086HPFMNC,igienizzanti,0.4,2020-05-05 15:42:00,,
44,B086HPFMNC,igienizzanti,0.4,2020-05-05 20:00:00,24.5,61.25
45,B086HPFMNC,igienizzanti,0.4,2020-05-05 21:16:00,,
46,B086HPFMNC,igienizzanti,0.4,2020-05-05 21:20:00,24.5,61.25
0,B087C7K4NR,igienizzanti,1.0,2020-04-23 19:04:00,18.0,18.0
1,B087C7K4NR,igienizzanti,1.0,2020-04-24 07:46:00,,
2,B087C7K4NR,igienizzanti,1.0,2020-04-25 07:28:00,18.0,18.0
3,B087C7K4NR,igienizzanti,1.0,2020-04-26 02:20:00,,
4,B087C7K4NR,igienizzanti,1.0,2020-04-27 01:08:00,19.0,19.0
5,B087C7K4NR,igienizzanti,1.0,2020-04-28 06:52:00,,
6,B087C7K4NR,igienizzanti,1.0,2020-04-28 12:08:00,19.0,19.0
7,B087C7K4NR,igienizzanti,1.0,2020-04-29 07:08:00,20.5,20.5
8,B087C7K4NR,igienizzanti,1.0,2020-04-29 13:04:00,19.0,19.0
9,B087C7K4NR,igienizzanti,1.0,2020-04-30 05:46:00,,
10,B087C7K4NR,igienizzanti,1.0,2020-04-30 11:08:00,19.0,19.0
11,B087C7K4NR,igienizzanti,1.0,2020-04-30 12:28:00,,
12,B087C7K4NR,igienizzanti,1.0,2020-04-30 13:52:00,19.0,19.0
13,B087C7K4NR,igienizzanti,1.0,2020-05-01 14:28:00,,
14,B087C7K4NR,igienizzanti,1.0,2020-05-01 23:14:00,19.0,19.0
15,B087C7K4NR,igienizzanti,1.0,2020-05-02 08:16:00,,
16,B087C7K4NR,igienizzanti,1.0,2020-05-02 10:16:00,19.0,19.0
17,B087C7K4NR,igienizzanti,1.0,2020-05-04 06:04:00,,
18,B087C7K4NR,igienizzanti,1.0,2020-05-04 07:48:00,,
0,B086WHDPT3,igienizzanti,0.5,2020-04-16 16:30:00,20.95,41.9
1,B086WHDPT3,igienizzanti,0.5,2020-04-16 19:28:00,,
2,B086WHDPT3,igienizzanti,0.5,2020-04-17 07:20:00,20.95,41.9
3,B086WHDPT3,igienizzanti,0.5,2020-04-17 11:10:00,20.85,41.7
4,B086WHDPT3,igienizzanti,0.5,2020-04-17 12:36:00,,
5,B086WHDPT3,igienizzanti,0.5,2020-04-17 15:48:00,20.85,41.7
6,B086WHDPT3,igienizzanti,0.5,2020-04-18 08:56:00,20.8,41.6
7,B086WHDPT3,igienizzanti,0.5,2020-04-18 12:00:00,20.75,41.5
8,B086WHDPT3,igienizzanti,0.5,2020-04-18 14:40:00,20.85,41.7
9,B086WHDPT3,igienizzanti,0.5,2020-04-18 20:12:00,20.8,41.6
10,B086WHDPT3,igienizzanti,0.5,2020-04-19 02:12:00,,
11,B086WHDPT3,igienizzanti,0.5,2020-04-19 09:04:00,20.8,41.6
12,B086WHDPT3,igienizzanti,0.5,2020-04-19 18:46:00,,
13,B086WHDPT3,igienizzanti,0.5,2020-04-19 22:04:00,20.75,41.5
14,B086WHDPT3,igienizzanti,0.5,2020-04-20 06:04:00,20.8,41.6
15,B086WHDPT3,igienizzanti,0.5,2020-04-20 07:52:00,,
16,B086WHDPT3,igienizzanti,0.5,2020-04-20 13:04:00,20.5,41.0
17,B086WHDPT3,igienizzanti,0.5,2020-04-21 06:08:00,,
18,B086WHDPT3,igienizzanti,0.5,2020-04-21 14:24:00,20.4,40.8
19,B086WHDPT3,igienizzanti,0.5,2020-04-21 17:40:00,20.5,41.0
20,B086WHDPT3,igienizzanti,0.5,2020-04-22 23:54:00,19.4,38.8
21,B086WHDPT3,igienizzanti,0.5,2020-04-23 08:20:00,,
22,B086WHDPT3,igienizzanti,0.5,2020-04-23 09:36:00,19.4,38.8
23,B086WHDPT3,igienizzanti,0.5,2020-04-24 09:02:00,,
24,B086WHDPT3,igienizzanti,0.5,2020-04-24 09:12:00,19.4,38.8
25,B086WHDPT3,igienizzanti,0.5,2020-04-24 10:22:00,,
26,B086WHDPT3,igienizzanti,0.5,2020-04-24 13:08:00,18.8,37.6
27,B086WHDPT3,igienizzanti,0.5,2020-04-24 14:32:00,,
28,B086WHDPT3,igienizzanti,0.5,2020-04-24 17:52:00,,
29,B086WHDPT3,igienizzanti,0.5,2020-04-24 20:08:00,17.0,34.0
30,B086WHDPT3,igienizzanti,0.5,2020-04-25 13:08:00,,
31,B086WHDPT3,igienizzanti,0.5,2020-04-25 15:36:00,16.98,33.96
32,B086WHDPT3,igienizzanti,0.5,2020-04-26 09:54:00,,
33,B086WHDPT3,igienizzanti,0.5,2020-04-26 13:12:00,19.49,38.98
34,B086WHDPT3,igienizzanti,0.5,2020-04-26 16:04:00,17.52,35.04
35,B086WHDPT3,igienizzanti,0.5,2020-04-27 19:18:00,16.99,33.98
36,B086WHDPT3,igienizzanti,0.5,2020-04-28 06:20:00,16.98,33.96
37,B086WHDPT3,igienizzanti,0.5,2020-04-28 09:00:00,,
38,B086WHDPT3,igienizzanti,0.5,2020-04-28 12:08:00,16.98,33.96
39,B086WHDPT3,igienizzanti,0.5,2020-04-28 15:20:00,18.0,36.0
40,B086WHDPT3,igienizzanti,0.5,2020-04-30 08:38:00,,
41,B086WHDPT3,igienizzanti,0.5,2020-04-30 12:04:00,17.99,35.98
42,B086WHDPT3,igienizzanti,0.5,2020-04-30 13:52:00,17.98,35.96
43,B086WHDPT3,igienizzanti,0.5,2020-05-01 07:40:00,,
44,B086WHDPT3,igienizzanti,0.5,2020-05-01 10:08:00,17.98,35.96
45,B086WHDPT3,igienizzanti,0.5,2020-05-01 16:38:00,,
46,B086WHDPT3,igienizzanti,0.5,2020-05-01 23:14:00,17.98,35.96
47,B086WHDPT3,igienizzanti,0.5,2020-05-02 08:56:00,17.96,35.92
48,B086WHDPT3,igienizzanti,0.5,2020-05-02 10:56:00,17.95,35.9
49,B086WHDPT3,igienizzanti,0.5,2020-05-02 16:32:00,17.94,35.88
50,B086WHDPT3,igienizzanti,0.5,2020-05-02 21:58:00,,
51,B086WHDPT3,igienizzanti,0.5,2020-05-03 06:12:00,17.92,35.84
52,B086WHDPT3,igienizzanti,0.5,2020-05-03 07:48:00,,
53,B086WHDPT3,igienizzanti,0.5,2020-05-03 13:52:00,,
54,B086WHDPT3,igienizzanti,0.5,2020-05-04 06:28:00,17.93,35.86
55,B086WHDPT3,igienizzanti,0.5,2020-05-04 14:40:00,,
56,B086WHDPT3,igienizzanti,0.5,2020-05-04 15:54:00,17.93,35.86
57,B086WHDPT3,igienizzanti,0.5,2020-05-05 07:06:00,,
58,B086WHDPT3,igienizzanti,0.5,2020-05-05 15:58:00,17.93,35.86
59,B086WHDPT3,igienizzanti,0.5,2020-05-05 21:16:00,,
60,B086WHDPT3,igienizzanti,0.5,2020-05-06 06:08:00,17.93,35.86
